Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","498","Republic of Moldova","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2014","2014","kg CO2eq/kg product","2.1325","E","Estimated value"
"EI","Emissions intensities","498","Republic of Moldova","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2014","2014","kilotonnes","99.5052","E","Estimated value"
"EI","Emissions intensities","498","Republic of Moldova","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","tonnes","46661","A","Official figure"
"EI","Emissions intensities","498","Republic of Moldova","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2014","2014","kg CO2eq/kg product","1.2397","E","Estimated value"
"EI","Emissions intensities","498","Republic of Moldova","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2014","2014","kilotonnes","44.7546","E","Estimated value"
"EI","Emissions intensities","498","Republic of Moldova","5510","Production","0231","Hen eggs in shell, fresh","2014","2014","tonnes","36100","A","Official figure"
"EI","Emissions intensities","498","Republic of Moldova","71761","Emissions intensity","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","1.4524","E","Estimated value"
"EI","Emissions intensities","498","Republic of Moldova","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kilotonnes","88.6994","E","Estimated value"
"EI","Emissions intensities","498","Republic of Moldova","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","tonnes","61072","A","Official figure"
"EI","Emissions intensities","638","Réunion","71761","Emissions intensity","F1718","Cereals excluding rice","2014","2014","kg CO2eq/kg product","0.0516","E","Estimated value"
"EI","Emissions intensities","638","Réunion","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2014","2014","kilotonnes","0.7174","E","Estimated value"
"EI","Emissions intensities","638","Réunion","71761","Emissions intensity","0113","Rice","2014","2014","kg CO2eq/kg product","1.224","E","Estimated value"
"EI","Emissions intensities","638","Réunion","723113","Emissions (CO2eq) (AR5)","0113","Rice","2014","2014","kilotonnes","0.3317","E","Estimated value"
"EI","Emissions intensities","638","Réunion","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","6.1602","E","Estimated value"
"EI","Emissions intensities","638","Réunion","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kilotonnes","9.8502","E","Estimated value"
"EI","Emissions intensities","638","Réunion","71761","Emissions intensity","02211","Raw milk of cattle","2014","2014","kg CO2eq/kg product","1.2643","E","Estimated value"
"EI","Emissions intensities","638","Réunion","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2014","2014","kilotonnes","42.9846","E","Estimated value"
"EI","Emissions intensities","638","Réunion","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2014","2014","kg CO2eq/kg product","3.4232","E","Estimated value"
"EI","Emissions intensities","638","Réunion","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2014","2014","kilotonnes","62.6952","E","Estimated value"
"EI","Emissions intensities","638","Réunion","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2014","2014","kg CO2eq/kg product","0.3372","E","Estimated value"
"EI","Emissions intensities","638","Réunion","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2014","2014","kilotonnes","3.3723","E","Estimated value"
"EI","Emissions intensities","638","Réunion","71761","Emissions intensity","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","1.1083","E","Estimated value"
"EI","Emissions intensities","638","Réunion","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kilotonnes","17.697","E","Estimated value"
"EI","Emissions intensities","642","Romania","71761","Emissions intensity","F1718","Cereals excluding rice","2014","2014","kg CO2eq/kg product","0.1124","E","Estimated value"
"EI","Emissions intensities","642","Romania","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2014","2014","kilotonnes","2443.4964","E","Estimated value"
"EI","Emissions intensities","642","Romania","5510","Production","F1718","Cereals excluding rice","2014","2014","tonnes","21743407","E","Estimated value"
"EI","Emissions intensities","642","Romania","71761","Emissions intensity","0113","Rice","2014","2014","kg CO2eq/kg product","7.1103","E","Estimated value"
"EI","Emissions intensities","642","Romania","723113","Emissions (CO2eq) (AR5)","0113","Rice","2014","2014","kilotonnes","321.0956","E","Estimated value"
"EI","Emissions intensities","642","Romania","5510","Production","0113","Rice","2014","2014","tonnes","45159","A","Official figure"
"EI","Emissions intensities","642","Romania","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","17.4518","E","Estimated value"
"EI","Emissions intensities","642","Romania","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kilotonnes","1877.4773","E","Estimated value"
"EI","Emissions intensities","642","Romania","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","tonnes","107581","A","Official figure"
"EI","Emissions intensities","642","Romania","71761","Emissions intensity","02211","Raw milk of cattle","2014","2014","kg CO2eq/kg product","1.0282","E","Estimated value"
"EI","Emissions intensities","642","Romania","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2014","2014","kilotonnes","4246.3917","E","Estimated value"
"EI","Emissions intensities","642","Romania","5510","Production","02211","Raw milk of cattle","2014","2014","tonnes","4129838","A","Official figure"
"EI","Emissions intensities","642","Romania","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2014","2014","kg CO2eq/kg product","36.4506","E","Estimated value"
"EI","Emissions intensities","642","Romania","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2014","2014","kilotonnes","332.648","E","Estimated value"
"EI","Emissions intensities","642","Romania","5510","Production","21116","Meat of goat, fresh or chilled","2014","2014","tonnes","9126","A","Official figure"
"EI","Emissions intensities","642","Romania","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2014","2014","kg CO2eq/kg product","11.9586","E","Estimated value"
"EI","Emissions intensities","642","Romania","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2014","2014","kilotonnes","810.0007","E","Estimated value"
"EI","Emissions intensities","642","Romania","5510","Production","21115","Meat of sheep, fresh or chilled","2014","2014","tonnes","67734","A","Official figure"
"EI","Emissions intensities","642","Romania","71761","Emissions intensity","02291","Raw milk of sheep","2014","2014","kg CO2eq/kg product","3.312","E","Estimated value"
"EI","Emissions intensities","642","Romania","723113","Emissions (CO2eq) (AR5)","02291","Raw milk of sheep","2014","2014","kilotonnes","2230.5394","E","Estimated value"
"EI","Emissions intensities","642","Romania","5510","Production","02291","Raw milk of sheep","2014","2014","tonnes","673477","A","Official figure"
"EI","Emissions intensities","642","Romania","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2014","2014","kg CO2eq/kg product","0.3005","E","Estimated value"
"EI","Emissions intensities","642","Romania","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2014","2014","kilotonnes","119.2974","E","Estimated value"
"EI","Emissions intensities","642","Romania","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","tonnes","396995","A","Official figure"
"EI","Emissions intensities","642","Romania","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2014","2014","kg CO2eq/kg product","2.0017","E","Estimated value"
"EI","Emissions intensities","642","Romania","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2014","2014","kilotonnes","645.404","E","Estimated value"
"EI","Emissions intensities","642","Romania","5510","Production","0231","Hen eggs in shell, fresh","2014","2014","tonnes","322422","A","Official figure"
"EI","Emissions intensities","642","Romania","71761","Emissions intensity","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","2.3795","E","Estimated value"
"EI","Emissions intensities","642","Romania","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kilotonnes","1093.9889","E","Estimated value"
"EI","Emissions intensities","642","Romania","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","tonnes","459756","A","Official figure"
"EI","Emissions intensities","643","Russian Federation","71761","Emissions intensity","F1718","Cereals excluding rice","2014","2014","kg CO2eq/kg product","0.1143","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2014","2014","kilotonnes","11519.1813","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","5510","Production","F1718","Cereals excluding rice","2014","2014","tonnes","100754971","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","71761","Emissions intensity","0113","Rice","2014","2014","kg CO2eq/kg product","2.3464","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","723113","Emissions (CO2eq) (AR5)","0113","Rice","2014","2014","kilotonnes","2460.337","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","5510","Production","0113","Rice","2014","2014","tonnes","1048566","A","Official figure"
"EI","Emissions intensities","643","Russian Federation","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","15.9457","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kilotonnes","26376.4167","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","tonnes","1654135","A","Official figure"
"EI","Emissions intensities","643","Russian Federation","71761","Emissions intensity","02211","Raw milk of cattle","2014","2014","kg CO2eq/kg product","0.9017","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2014","2014","kilotonnes","27511.2618","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","5510","Production","02211","Raw milk of cattle","2014","2014","tonnes","30511019","A","Official figure"
"EI","Emissions intensities","643","Russian Federation","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2014","2014","kg CO2eq/kg product","18.9989","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2014","2014","kilotonnes","332.766","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","5510","Production","21116","Meat of goat, fresh or chilled","2014","2014","tonnes","17515","A","Official figure"
"EI","Emissions intensities","643","Russian Federation","71761","Emissions intensity","02292","Raw milk of goats","2014","2014","kg CO2eq/kg product","0.8104","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2014","2014","kilotonnes","196.9389","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","5510","Production","02292","Raw milk of goats","2014","2014","tonnes","243028","A","Official figure"
"EI","Emissions intensities","643","Russian Federation","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2014","2014","kg CO2eq/kg product","34.4576","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2014","2014","kilotonnes","6422.4182","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","5510","Production","21115","Meat of sheep, fresh or chilled","2014","2014","tonnes","186386","A","Official figure"
"EI","Emissions intensities","643","Russian Federation","71761","Emissions intensity","02291","Raw milk of sheep","2014","2014","kg CO2eq/kg product","31.5528","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","723113","Emissions (CO2eq) (AR5)","02291","Raw milk of sheep","2014","2014","kilotonnes","981.7655","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","5510","Production","02291","Raw milk of sheep","2014","2014","tonnes","31115","A","Official figure"
"EI","Emissions intensities","643","Russian Federation","71761","Emissions intensity","02293","Raw milk of camel","2014","2014","kg CO2eq/kg product","10.4592","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","723113","Emissions (CO2eq) (AR5)","02293","Raw milk of camel","2014","2014","kilotonnes","0.3033","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","5510","Production","02293","Raw milk of camel","2014","2014","tonnes","29","I","Imputed value"
"EI","Emissions intensities","643","Russian Federation","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2014","2014","kg CO2eq/kg product","0.2501","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2014","2014","kilotonnes","942.7316","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","tonnes","3769693","A","Official figure"
"EI","Emissions intensities","643","Russian Federation","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2014","2014","kg CO2eq/kg product","1.0926","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2014","2014","kilotonnes","2527.6947","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","5510","Production","0231","Hen eggs in shell, fresh","2014","2014","tonnes","2313500","T","Unofficial figure"
"EI","Emissions intensities","643","Russian Federation","71761","Emissions intensity","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","1.355","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kilotonnes","4029.772","E","Estimated value"
"EI","Emissions intensities","643","Russian Federation","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","tonnes","2973928","A","Official figure"
"EI","Emissions intensities","646","Rwanda","71761","Emissions intensity","F1718","Cereals excluding rice","2014","2014","kg CO2eq/kg product","0.1199","E","Estimated value"
"EI","Emissions intensities","646","Rwanda","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2014","2014","kilotonnes","88.3269","E","Estimated value"
"EI","Emissions intensities","646","Rwanda","5510","Production","F1718","Cereals excluding rice","2014","2014","tonnes","736425","E","Estimated value"
"EI","Emissions intensities","646","Rwanda","71761","Emissions intensity","0113","Rice","2014","2014","kg CO2eq/kg product","0.7414","E","Estimated value"
"EI","Emissions intensities","646","Rwanda","723113","Emissions (CO2eq) (AR5)","0113","Rice","2014","2014","kilotonnes","53.9145","E","Estimated value"
"EI","Emissions intensities","646","Rwanda","5510","Production","0113","Rice","2014","2014","tonnes","72723","A","Official figure"
"EI","Emissions intensities","646","Rwanda","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","35.2944","E","Estimated value"
"EI","Emissions intensities","646","Rwanda","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kilotonnes","1136.7959","E","Estimated value"
"EI","Emissions intensities","646","Rwanda","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","tonnes","32209","A","Official figure"
"EI","Emissions intensities","646","Rwanda","71761","Emissions intensity","02211","Raw milk of cattle","2014","2014","kg CO2eq/kg product","3.5923","E","Estimated value"
"EI","Emissions intensities","646","Rwanda","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2014","2014","kilotonnes","535.1465","E","Estimated value"
"EI","Emissions intensities","646","Rwanda","5510","Production","02211","Raw milk of cattle","2014","2014","tonnes","148970","I","Imputed value"
"EI","Emissions intensities","646","Rwanda","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2014","2014","kg CO2eq/kg product","22.1845","E","Estimated value"
"EI","Emissions intensities","646","Rwanda","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2014","2014","kilotonnes","388.0521","E","Estimated value"
"EI","Emissions intensities","646","Rwanda","5510","Production","21116","Meat of goat, fresh or chilled","2014","2014","tonnes","17492","A","Official figure"
"EI","Emissions intensities","646","Rwanda","71761","Emissions intensity","02292","Raw milk of goats","2014","2014","kg CO2eq/kg product","3.019","E","Estimated value"
"EI","Emissions intensities","646","Rwanda","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2014","2014","kilotonnes","206.9356","E","Estimated value"
"EI","Emissions intensities","646","Rwanda","5510","Production","02292","Raw milk of goats","2014","2014","tonnes","68544","I","Imputed value"
"EI","Emissions intensities","646","Rwanda","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2014","2014","kg CO2eq/kg product","18.4751","E","Estimated value"
"EI","Emissions intensities","646","Rwanda","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2014","2014","kilotonnes","111.3677","E","Estimated value"
"EI","Emissions intensities","646","Rwanda","5510","Production","21115","Meat of sheep, fresh or chilled","2014","2014","tonnes","6028","A","Official figure"
"EI","Emissions intensities","646","Rwanda","71761","Emissions intensity","02291","Raw milk of sheep","2014","2014","kg CO2eq/kg product","3.0025","E","Estimated value"
"EI","Emissions intensities","646","Rwanda","723113","Emissions (CO2eq) (AR5)","02291","Raw milk of sheep","2014","2014","kilotonnes","25.3894","E","Estimated value"
"EI","Emissions intensities","646","Rwanda","5510","Production","02291","Raw milk of sheep","2014","2014","tonnes","8456","I","Imputed value"
"EI","Emissions intensities","646","Rwanda","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2014","2014","kg CO2eq/kg product","0.8824","E","Estimated value"
"EI","Emissions intensities","646","Rwanda","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2014","2014","kilotonnes","14.3872","E","Estimated value"
"EI","Emissions intensities","646","Rwanda","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","tonnes","16304","A","Official figure"
"EI","Emissions intensities","646","Rwanda","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2014","2014","kg CO2eq/kg product","1.1365","E","Estimated value"
"EI","Emissions intensities","646","Rwanda","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2014","2014","kilotonnes","7.925","E","Estimated value"
"EI","Emissions intensities","646","Rwanda","5510","Production","0231","Hen eggs in shell, fresh","2014","2014","tonnes","6973","T","Unofficial figure"
"EI","Emissions intensities","646","Rwanda","71761","Emissions intensity","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","25.4745","E","Estimated value"
"EI","Emissions intensities","646","Rwanda","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kilotonnes","260.095","E","Estimated value"
"EI","Emissions intensities","646","Rwanda","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","tonnes","10210","A","Official figure"
"EI","Emissions intensities","659","Saint Kitts and Nevis","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","56.9","E","Estimated value"
"EI","Emissions intensities","659","Saint Kitts and Nevis","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kilotonnes","2.7881","E","Estimated value"
"EI","Emissions intensities","659","Saint Kitts and Nevis","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","tonnes","49","A","Official figure"
"EI","Emissions intensities","659","Saint Kitts and Nevis","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2014","2014","kg CO2eq/kg product","154.4833","E","Estimated value"
"EI","Emissions intensities","659","Saint Kitts and Nevis","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2014","2014","kilotonnes","0.9269","E","Estimated value"
"EI","Emissions intensities","659","Saint Kitts and Nevis","5510","Production","21116","Meat of goat, fresh or chilled","2014","2014","tonnes","6","A","Official figure"
"EI","Emissions intensities","659","Saint Kitts and Nevis","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2014","2014","kg CO2eq/kg product","143.8667","E","Estimated value"
"EI","Emissions intensities","659","Saint Kitts and Nevis","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2014","2014","kilotonnes","1.2948","E","Estimated value"
"EI","Emissions intensities","659","Saint Kitts and Nevis","5510","Production","21115","Meat of sheep, fresh or chilled","2014","2014","tonnes","9","A","Official figure"
"EI","Emissions intensities","659","Saint Kitts and Nevis","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2014","2014","kg CO2eq/kg product","1.69","E","Estimated value"
"EI","Emissions intensities","659","Saint Kitts and Nevis","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2014","2014","kilotonnes","0.1521","E","Estimated value"
"EI","Emissions intensities","659","Saint Kitts and Nevis","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","tonnes","90","A","Official figure"
"EI","Emissions intensities","659","Saint Kitts and Nevis","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2014","2014","kg CO2eq/kg product","0.8571","E","Estimated value"
"EI","Emissions intensities","659","Saint Kitts and Nevis","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2014","2014","kilotonnes","0.24","E","Estimated value"
"EI","Emissions intensities","659","Saint Kitts and Nevis","5510","Production","0231","Hen eggs in shell, fresh","2014","2014","tonnes","280","E","Estimated value"
"EI","Emissions intensities","659","Saint Kitts and Nevis","71761","Emissions intensity","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","32.2306","E","Estimated value"
"EI","Emissions intensities","659","Saint Kitts and Nevis","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kilotonnes","1.5793","E","Estimated value"
"EI","Emissions intensities","659","Saint Kitts and Nevis","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","tonnes","49","A","Official figure"
"EI","Emissions intensities","662","Saint Lucia","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","47.2092","E","Estimated value"
"EI","Emissions intensities","662","Saint Lucia","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kilotonnes","20.4888","E","Estimated value"
"EI","Emissions intensities","662","Saint Lucia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","tonnes","434","I","Imputed value"
"EI","Emissions intensities","662","Saint Lucia","71761","Emissions intensity","02211","Raw milk of cattle","2014","2014","kg CO2eq/kg product","1.8212","E","Estimated value"
"EI","Emissions intensities","662","Saint Lucia","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2014","2014","kilotonnes","1.9013","E","Estimated value"
"EI","Emissions intensities","662","Saint Lucia","5510","Production","02211","Raw milk of cattle","2014","2014","tonnes","1044","I","Imputed value"
"EI","Emissions intensities","662","Saint Lucia","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2014","2014","kg CO2eq/kg product","48.0584","E","Estimated value"
"EI","Emissions intensities","662","Saint Lucia","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2014","2014","kilotonnes","3.7005","E","Estimated value"
"EI","Emissions intensities","662","Saint Lucia","5510","Production","21116","Meat of goat, fresh or chilled","2014","2014","tonnes","77","I","Imputed value"
"EI","Emissions intensities","662","Saint Lucia","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2014","2014","kg CO2eq/kg product","22.1255","E","Estimated value"
"EI","Emissions intensities","662","Saint Lucia","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2014","2014","kilotonnes","2.2568","E","Estimated value"
"EI","Emissions intensities","662","Saint Lucia","5510","Production","21115","Meat of sheep, fresh or chilled","2014","2014","tonnes","102","I","Imputed value"
"EI","Emissions intensities","662","Saint Lucia","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2014","2014","kg CO2eq/kg product","0.982","E","Estimated value"
"EI","Emissions intensities","662","Saint Lucia","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2014","2014","kilotonnes","1.4318","E","Estimated value"
"EI","Emissions intensities","662","Saint Lucia","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","tonnes","1458","I","Imputed value"
"EI","Emissions intensities","662","Saint Lucia","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2014","2014","kg CO2eq/kg product","0.4857","E","Estimated value"
"EI","Emissions intensities","662","Saint Lucia","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2014","2014","kilotonnes","0.3837","E","Estimated value"
"EI","Emissions intensities","662","Saint Lucia","5510","Production","0231","Hen eggs in shell, fresh","2014","2014","tonnes","790","T","Unofficial figure"
"EI","Emissions intensities","662","Saint Lucia","71761","Emissions intensity","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","5.1689","E","Estimated value"
"EI","Emissions intensities","662","Saint Lucia","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kilotonnes","2.6465","E","Estimated value"
"EI","Emissions intensities","662","Saint Lucia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","tonnes","512","I","Imputed value"
"EI","Emissions intensities","670","Saint Vincent and the Grenadines","71761","Emissions intensity","F1718","Cereals excluding rice","2014","2014","kg CO2eq/kg product","0.0342","E","Estimated value"
"EI","Emissions intensities","670","Saint Vincent and the Grenadines","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2014","2014","kilotonnes","0.0293","E","Estimated value"
"EI","Emissions intensities","670","Saint Vincent and the Grenadines","5510","Production","F1718","Cereals excluding rice","2014","2014","tonnes","857","E","Estimated value"
"EI","Emissions intensities","670","Saint Vincent and the Grenadines","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","28.7443","E","Estimated value"
"EI","Emissions intensities","670","Saint Vincent and the Grenadines","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kilotonnes","6.0938","E","Estimated value"
"EI","Emissions intensities","670","Saint Vincent and the Grenadines","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","tonnes","212","A","Official figure"
"EI","Emissions intensities","670","Saint Vincent and the Grenadines","71761","Emissions intensity","02211","Raw milk of cattle","2014","2014","kg CO2eq/kg product","1.8653","E","Estimated value"
"EI","Emissions intensities","670","Saint Vincent and the Grenadines","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2014","2014","kilotonnes","1.9194","E","Estimated value"
"EI","Emissions intensities","670","Saint Vincent and the Grenadines","5510","Production","02211","Raw milk of cattle","2014","2014","tonnes","1029","I","Imputed value"
"EI","Emissions intensities","670","Saint Vincent and the Grenadines","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2014","2014","kg CO2eq/kg product","64.35","E","Estimated value"
"EI","Emissions intensities","670","Saint Vincent and the Grenadines","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2014","2014","kilotonnes","2.1879","E","Estimated value"
"EI","Emissions intensities","670","Saint Vincent and the Grenadines","5510","Production","21116","Meat of goat, fresh or chilled","2014","2014","tonnes","34","I","Imputed value"
"EI","Emissions intensities","670","Saint Vincent and the Grenadines","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2014","2014","kg CO2eq/kg product","28.1123","E","Estimated value"
"EI","Emissions intensities","670","Saint Vincent and the Grenadines","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2014","2014","kilotonnes","1.6024","E","Estimated value"
"EI","Emissions intensities","670","Saint Vincent and the Grenadines","5510","Production","21115","Meat of sheep, fresh or chilled","2014","2014","tonnes","57","I","Imputed value"
